,Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
167,24.0,40.0,-17.0,-9717.0,3368.0,7783.0,-10105.0,-2.0,-2.0,-1.0,-2.0,-3.0,0.0,-2.0,-2.0,0.3053317070007324
168,24.0,40.0,-17.0,-9717.0,3368.0,7783.0,-10105.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.307086706161499
169,12.0,46.0,-10.0,-9721.0,3373.0,7777.0,-10104.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.3087904453277588
170,12.0,46.0,-10.0,-9721.0,3373.0,7777.0,-10104.0,-2.0,0.0,-1.0,1.0,-2.0,-2.0,-1.0,0.0,0.3105790615081787
171,12.0,46.0,-10.0,-9721.0,3373.0,7777.0,-10104.0,-1.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,-1.0,0.31234169006347656
172,2.0,49.0,-7.0,-9726.0,3379.0,7770.0,-10102.0,-1.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,-1.0,0.31412696838378906
173,2.0,49.0,-7.0,-9726.0,3379.0,7770.0,-10102.0,-1.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,-1.0,0.3160374164581299
174,2.0,49.0,-7.0,-9726.0,3379.0,7770.0,-10102.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-2.0,2.0,0.3177783489227295
175,-4.0,48.0,-5.0,-9730.0,3386.0,7764.0,-10101.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-2.0,2.0,0.31952452659606934
176,-4.0,48.0,-5.0,-9730.0,3386.0,7764.0,-10101.0,0.0,1.0,0.0,-3.0,-3.0,1.0,-2.0,0.0,0.3216235637664795
177,45.0,11.0,20.0,-9731.0,3385.0,7751.0,-10110.0,0.0,1.0,0.0,-3.0,-3.0,1.0,-2.0,0.0,0.32363414764404297
178,45.0,11.0,20.0,-9731.0,3385.0,7751.0,-10110.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.3255136013031006
179,45.0,11.0,20.0,-9731.0,3385.0,7751.0,-10110.0,-1.0,-2.0,1.0,2.0,-1.0,-1.0,2.0,0.0,0.32729578018188477
180,-21.0,16.0,-3.0,-9733.0,3387.0,7752.0,-10107.0,-1.0,-2.0,1.0,2.0,-1.0,-1.0,2.0,0.0,0.329024076461792
181,-21.0,16.0,-3.0,-9733.0,3387.0,7752.0,-10107.0,-1.0,-3.0,0.0,2.0,0.0,-2.0,2.0,0.0,0.34305882453918457
182,-21.0,16.0,-3.0,-9733.0,3387.0,7752.0,-10107.0,1.0,2.0,-3.0,1.0,-1.0,-1.0,-2.0,-1.0,0.34594154357910156
183,-51.0,30.0,-11.0,-9734.0,3396.0,7755.0,-10101.0,1.0,2.0,-3.0,1.0,-1.0,-1.0,-2.0,-1.0,0.35142087936401367
184,-51.0,30.0,-11.0,-9734.0,3396.0,7755.0,-10101.0,-3.0,0.0,-1.0,0.0,-3.0,0.0,1.0,-1.0,0.35440874099731445
185,-51.0,30.0,-11.0,-9734.0,3396.0,7755.0,-10101.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.3577866554260254
186,-43.0,22.0,-7.0,-9733.0,3405.0,7758.0,-10096.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.3740079402923584
187,-43.0,22.0,-7.0,-9733.0,3405.0,7758.0,-10096.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,2.0,0.3773624897003174
188,-43.0,22.0,-7.0,-9733.0,3405.0,7758.0,-10096.0,-2.0,-1.0,-1.0,-1.0,-5.0,-4.0,-2.0,0.0,0.3806772232055664
189,-34.0,10.0,-3.0,-9732.0,3412.0,7762.0,-10092.0,-2.0,-1.0,-1.0,-1.0,-5.0,-4.0,-2.0,0.0,0.38801050186157227
190,-34.0,10.0,-3.0,-9732.0,3412.0,7762.0,-10092.0,-2.0,-2.0,0.0,3.0,-2.0,-4.0,-1.0,-1.0,0.3956773281097412
191,-34.0,10.0,-3.0,-9732.0,3412.0,7762.0,-10092.0,-2.0,-2.0,0.0,-2.0,1.0,-1.0,0.0,-1.0,0.39739465713500977
192,-35.0,3.0,-3.0,-9729.0,3419.0,7766.0,-10089.0,-2.0,-2.0,0.0,-2.0,1.0,-1.0,0.0,-1.0,0.41137242317199707
193,-35.0,3.0,-3.0,-9729.0,3419.0,7766.0,-10089.0,2.0,-1.0,0.0,1.0,-6.0,-2.0,-1.0,-1.0,0.41485095024108887
194,-35.0,3.0,-3.0,-9729.0,3419.0,7766.0,-10089.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-2.0,-2.0,0.4180474281311035
195,-16.0,4.0,-4.0,-9729.0,3419.0,7766.0,-10089.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-2.0,-2.0,0.4428391456604004
196,-16.0,4.0,-4.0,-9729.0,3419.0,7766.0,-10089.0,-1.0,-1.0,-2.0,-2.0,1.0,1.0,1.0,1.0,0.446927547454834
197,-16.0,4.0,-4.0,-9729.0,3419.0,7766.0,-10089.0,-1.0,-1.0,1.0,0.0,2.0,-1.0,0.0,3.0,0.4507887363433838
198,-18.0,3.0,0.0,-9728.0,3423.0,7767.0,-10088.0,-1.0,-1.0,1.0,0.0,2.0,-1.0,0.0,3.0,0.4545326232910156
199,-18.0,3.0,0.0,-9728.0,3423.0,7767.0,-10088.0,0.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.4632904529571533
200,-18.0,3.0,0.0,-9728.0,3423.0,7767.0,-10088.0,-1.0,-1.0,0.0,4.0,2.0,-1.0,-1.0,-3.0,0.4650096893310547
201,-25.0,-1.0,-5.0,-9726.0,3426.0,7771.0,-10086.0,-1.0,-1.0,0.0,4.0,2.0,-1.0,-1.0,-3.0,0.47081637382507324
202,-25.0,-1.0,-5.0,-9726.0,3426.0,7771.0,-10086.0,-1.0,0.0,-3.0,-1.0,1.0,1.0,-1.0,-2.0,0.4726529121398926
203,-25.0,-1.0,-5.0,-9726.0,3426.0,7771.0,-10086.0,-1.0,-1.0,-2.0,2.0,2.0,1.0,-1.0,-1.0,0.47743964195251465
204,-19.0,-2.0,-12.0,-9726.0,3429.0,7774.0,-10083.0,-1.0,-1.0,-2.0,2.0,2.0,1.0,-1.0,-1.0,0.5014545917510986
205,-19.0,-2.0,-12.0,-9726.0,3429.0,7774.0,-10083.0,1.0,-2.0,-3.0,-1.0,-2.0,-3.0,-3.0,-2.0,0.5042991638183594
206,-19.0,-2.0,-12.0,-9726.0,3429.0,7774.0,-10083.0,-1.0,1.0,-1.0,-5.0,-8.0,2.0,0.0,-1.0,0.5076415538787842
207,-18.0,-2.0,-11.0,-9725.0,3432.0,7777.0,-10081.0,-1.0,1.0,-1.0,-5.0,-8.0,2.0,0.0,-1.0,0.5109546184539795
208,-18.0,-2.0,-11.0,-9725.0,3432.0,7777.0,-10081.0,1.0,-1.0,2.0,2.0,0.0,-2.0,-1.0,-1.0,0.5163426399230957
209,-18.0,-2.0,-11.0,-9725.0,3432.0,7777.0,-10081.0,-1.0,-2.0,2.0,-1.0,-2.0,1.0,-1.0,-2.0,0.5181663036346436
210,-2.0,11.0,-15.0,-9724.0,3433.0,7777.0,-10081.0,-1.0,-2.0,2.0,-1.0,-2.0,1.0,-1.0,-2.0,0.5312557220458984
211,-2.0,11.0,-15.0,-9724.0,3433.0,7777.0,-10081.0,-2.0,-2.0,1.0,0.0,0.0,-4.0,-2.0,0.0,0.5347452163696289
212,-2.0,11.0,-15.0,-9724.0,3433.0,7777.0,-10081.0,0.0,-2.0,0.0,-1.0,-1.0,1.0,0.0,-2.0,0.5376491546630859
213,0.0,13.0,-7.0,-9724.0,3433.0,7777.0,-10081.0,0.0,-2.0,0.0,-1.0,-1.0,1.0,0.0,-2.0,0.5546152591705322
214,0.0,13.0,-7.0,-9724.0,3433.0,7777.0,-10081.0,-1.0,0.0,-2.0,-3.0,0.0,3.0,1.0,-1.0,0.557842493057251
215,0.0,13.0,-7.0,-9724.0,3433.0,7777.0,-10081.0,-1.0,-1.0,-3.0,0.0,0.0,-3.0,0.0,0.0,0.5609538555145264
216,3.0,5.0,-11.0,-9724.0,3433.0,7778.0,-10080.0,-1.0,-1.0,-3.0,0.0,0.0,-3.0,0.0,0.0,0.5772607326507568
217,3.0,5.0,-11.0,-9724.0,3433.0,7778.0,-10080.0,1.0,0.0,-1.0,-1.0,-3.0,-2.0,0.0,-1.0,0.5804922580718994
218,3.0,5.0,-11.0,-9724.0,3433.0,7778.0,-10080.0,-1.0,-1.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.5835669040679932
219,-11.0,-4.0,-13.0,-9723.0,3434.0,7778.0,-10081.0,-1.0,-1.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.5913758277893066
220,-11.0,-4.0,-13.0,-9723.0,3434.0,7778.0,-10081.0,0.0,-1.0,0.0,-1.0,5.0,0.0,-1.0,-1.0,0.5934352874755859
221,-11.0,-4.0,-13.0,-9723.0,3434.0,7778.0,-10081.0,-1.0,0.0,1.0,-3.0,-2.0,0.0,1.0,-2.0,0.5972437858581543
222,-1.0,-14.0,-16.0,-9723.0,3435.0,7778.0,-10081.0,-1.0,0.0,1.0,-3.0,-2.0,0.0,1.0,-2.0,0.6140220165252686
223,-1.0,-14.0,-16.0,-9723.0,3435.0,7778.0,-10081.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,1.0,0.6169579029083252
224,-1.0,-14.0,-16.0,-9723.0,3435.0,7778.0,-10081.0,1.0,0.0,-2.0,-2.0,-3.0,-2.0,0.0,1.0,0.6198468208312988
225,-22.0,-2.0,-17.0,-9722.0,3438.0,7782.0,-10077.0,1.0,0.0,-2.0,-2.0,-3.0,-2.0,0.0,1.0,0.6277883052825928
226,-22.0,-2.0,-17.0,-9722.0,3438.0,7782.0,-10077.0,-1.0,0.0,2.0,-1.0,-3.0,-1.0,-1.0,-2.0,0.6359567642211914
227,-22.0,-2.0,-17.0,-9722.0,3438.0,7782.0,-10077.0,-1.0,-4.0,-1.0,0.0,-2.0,-4.0,-3.0,-3.0,0.6380565166473389
228,-18.0,5.0,-14.0,-9722.0,3442.0,7784.0,-10074.0,-1.0,-4.0,-1.0,0.0,-2.0,-4.0,-3.0,-3.0,0.651238203048706
229,-18.0,5.0,-14.0,-9722.0,3442.0,7784.0,-10074.0,0.0,2.0,-2.0,-2.0,0.0,-1.0,1.0,0.0,0.6547958850860596
230,-18.0,5.0,-14.0,-9722.0,3442.0,7784.0,-10074.0,-2.0,0.0,-1.0,0.0,0.0,0.0,-3.0,-1.0,0.6583774089813232
231,-9.0,18.0,-18.0,-9724.0,3444.0,7785.0,-10070.0,-2.0,0.0,-1.0,0.0,0.0,0.0,-3.0,-1.0,0.6736798286437988
232,-9.0,18.0,-18.0,-9724.0,3444.0,7785.0,-10070.0,1.0,-1.0,0.0,1.0,-2.0,-2.0,-1.0,1.0,0.676506519317627
233,-9.0,18.0,-18.0,-9724.0,3444.0,7785.0,-10070.0,2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.6795961856842041
234,-36.0,15.0,-22.0,-9725.0,3450.0,7790.0,-10064.0,2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.697930097579956
235,-36.0,15.0,-22.0,-9725.0,3450.0,7790.0,-10064.0,0.0,-2.0,-1.0,-1.0,-1.0,1.0,-2.0,-2.0,0.7020339965820312
236,-36.0,15.0,-22.0,-9725.0,3450.0,7790.0,-10064.0,0.0,1.0,0.0,-3.0,-5.0,-3.0,0.0,3.0,0.7058868408203125
237,-16.0,18.0,-14.0,-9726.0,3456.0,7790.0,-10061.0,0.0,1.0,0.0,-3.0,-5.0,-3.0,0.0,3.0,0.7191593647003174
238,-16.0,18.0,-14.0,-9726.0,3456.0,7790.0,-10061.0,0.0,-1.0,-1.0,0.0,-3.0,-2.0,-1.0,0.0,0.7226221561431885
239,-16.0,18.0,-14.0,-9726.0,3456.0,7790.0,-10061.0,3.0,0.0,-1.0,-1.0,2.0,-1.0,-2.0,4.0,0.7259020805358887
240,-26.0,11.0,-10.0,-9725.0,3462.0,7793.0,-10058.0,3.0,0.0,-1.0,-1.0,2.0,-1.0,-2.0,4.0,0.7349231243133545
241,-26.0,11.0,-10.0,-9725.0,3462.0,7793.0,-10058.0,-1.0,-2.0,0.0,2.0,-2.0,0.0,2.0,-3.0,0.7371935844421387
242,-26.0,11.0,-10.0,-9725.0,3462.0,7793.0,-10058.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,-2.0,-3.0,0.7389426231384277
243,-9.0,18.0,-8.0,-9726.0,3466.0,7793.0,-10055.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,-2.0,-3.0,0.747408390045166
244,-9.0,18.0,-8.0,-9726.0,3466.0,7793.0,-10055.0,-2.0,-1.0,-3.0,0.0,1.0,0.0,0.0,-1.0,0.7555608749389648
245,-9.0,18.0,-8.0,-9726.0,3466.0,7793.0,-10055.0,-2.0,-1.0,0.0,-2.0,-1.0,-2.0,-1.0,-3.0,0.7572720050811768
246,-11.0,17.0,-7.0,-9726.0,3471.0,7793.0,-10053.0,-2.0,-1.0,0.0,-2.0,-1.0,-2.0,-1.0,-3.0,0.7711904048919678
247,-11.0,17.0,-7.0,-9726.0,3471.0,7793.0,-10053.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7746703624725342
248,-11.0,17.0,-7.0,-9726.0,3471.0,7793.0,-10053.0,-3.0,1.0,-2.0,-1.0,-2.0,-2.0,0.0,-1.0,0.778073787689209
249,-20.0,11.0,-4.0,-9725.0,3477.0,7796.0,-10050.0,-3.0,1.0,-2.0,-1.0,-2.0,-2.0,0.0,-1.0,0.7951734066009521
250,-20.0,11.0,-4.0,-9725.0,3477.0,7796.0,-10050.0,-1.0,-1.0,-3.0,-3.0,0.0,1.0,-2.0,0.0,0.7986781597137451
251,-20.0,11.0,-4.0,-9725.0,3477.0,7796.0,-10050.0,0.0,0.0,1.0,0.0,3.0,1.0,-1.0,-1.0,0.8019676208496094
252,4.0,3.0,-1.0,-9725.0,3477.0,7796.0,-10050.0,0.0,0.0,1.0,0.0,3.0,1.0,-1.0,-1.0,0.8080692291259766
253,4.0,3.0,-1.0,-9725.0,3477.0,7796.0,-10050.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.833463191986084
254,4.0,3.0,-1.0,-9725.0,3477.0,7796.0,-10050.0,0.0,-1.0,-1.0,0.0,-1.0,-3.0,-2.0,-3.0,0.837111234664917
255,-12.0,2.0,-9.0,-9724.0,3478.0,7796.0,-10050.0,0.0,-1.0,-1.0,0.0,-1.0,-3.0,-2.0,-3.0,0.8406698703765869
256,-12.0,2.0,-9.0,-9724.0,3478.0,7796.0,-10050.0,-1.0,0.0,1.0,0.0,-2.0,0.0,-1.0,-1.0,0.8439886569976807
257,-12.0,2.0,-9.0,-9724.0,3478.0,7796.0,-10050.0,1.0,-1.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.8461365699768066
258,-19.0,12.0,-13.0,-9725.0,3481.0,7798.0,-10047.0,1.0,-1.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.8536841869354248
259,-19.0,12.0,-13.0,-9725.0,3481.0,7798.0,-10047.0,-1.0,-1.0,0.0,-2.0,1.0,-2.0,1.0,-1.0,0.8555319309234619
260,-19.0,12.0,-13.0,-9725.0,3481.0,7798.0,-10047.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,0.0,0.0,0.8599898815155029
261,-6.0,20.0,-13.0,-9727.0,3485.0,7798.0,-10044.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,0.0,0.0,0.8673994541168213
262,-6.0,20.0,-13.0,-9727.0,3485.0,7798.0,-10044.0,-1.0,-5.0,0.0,1.0,0.0,-2.0,-2.0,-1.0,0.8756613731384277
263,-6.0,20.0,-13.0,-9727.0,3485.0,7798.0,-10044.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.8774702548980713
264,12.0,26.0,-10.0,-9729.0,3488.0,7794.0,-10043.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.8909330368041992
265,12.0,26.0,-10.0,-9729.0,3488.0,7794.0,-10043.0,-1.0,3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.8941490650177002
266,12.0,26.0,-10.0,-9729.0,3488.0,7794.0,-10043.0,-3.0,-1.0,-1.0,-3.0,-4.0,-1.0,1.0,-2.0,0.9058487415313721
267,7.0,21.0,-12.0,-9731.0,3491.0,7793.0,-10041.0,-3.0,-1.0,-1.0,-3.0,-4.0,-1.0,1.0,-2.0,0.9222986698150635
268,7.0,21.0,-12.0,-9731.0,3491.0,7793.0,-10041.0,-2.0,0.0,0.0,-1.0,-3.0,0.0,1.0,-2.0,0.925532341003418
269,7.0,21.0,-12.0,-9731.0,3491.0,7793.0,-10041.0,-2.0,-3.0,0.0,1.0,-2.0,-1.0,-1.0,1.0,0.9286954402923584
270,5.0,11.0,-10.0,-9731.0,3491.0,7794.0,-10041.0,-2.0,-3.0,0.0,1.0,-2.0,-1.0,-1.0,1.0,0.9320087432861328
271,5.0,11.0,-10.0,-9731.0,3491.0,7794.0,-10041.0,0.0,-2.0,-3.0,0.0,1.0,-1.0,-1.0,-2.0,0.9364302158355713
272,5.0,11.0,-10.0,-9731.0,3491.0,7794.0,-10041.0,0.0,2.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.9382612705230713
273,6.0,3.0,-8.0,-9730.0,3492.0,7794.0,-10041.0,0.0,2.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.9594736099243164
274,6.0,3.0,-8.0,-9730.0,3492.0,7794.0,-10041.0,0.0,-1.0,-2.0,-1.0,0.0,1.0,-2.0,-1.0,0.9629712104797363
275,6.0,3.0,-8.0,-9730.0,3492.0,7794.0,-10041.0,-1.0,-1.0,-3.0,-1.0,1.0,-1.0,-1.0,-3.0,0.9662988185882568
276,33.0,-10.0,-14.0,-9731.0,3488.0,7792.0,-10043.0,-1.0,-1.0,-3.0,-1.0,1.0,-1.0,-1.0,-3.0,0.9743649959564209
277,33.0,-10.0,-14.0,-9731.0,3488.0,7792.0,-10043.0,1.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,1.0,0.9768166542053223
278,33.0,-10.0,-14.0,-9731.0,3488.0,7792.0,-10043.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.0,0.0,0.9799561500549316
279,-5.0,-11.0,-16.0,-9731.0,3488.0,7792.0,-10043.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.0,0.0,0.996516227722168
280,-5.0,-11.0,-16.0,-9731.0,3488.0,7792.0,-10043.0,1.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,0.9985415935516357
281,-5.0,-11.0,-16.0,-9731.0,3488.0,7792.0,-10043.0,0.0,-1.0,-2.0,3.0,2.0,3.0,0.0,0.0,1.000269889831543
282,17.0,-6.0,-22.0,-9732.0,3486.0,7792.0,-10043.0,0.0,-1.0,-2.0,3.0,2.0,3.0,0.0,0.0,1.0111305713653564
283,17.0,-6.0,-22.0,-9732.0,3486.0,7792.0,-10043.0,-3.0,2.0,1.0,-1.0,0.0,-1.0,-3.0,-2.0,1.014143705368042
284,17.0,-6.0,-22.0,-9732.0,3486.0,7792.0,-10043.0,0.0,-1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,1.0182394981384277
285,32.0,-1.0,-18.0,-9734.0,3483.0,7790.0,-10044.0,0.0,-1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,1.033710241317749
286,32.0,-1.0,-18.0,-9734.0,3483.0,7790.0,-10044.0,0.0,-1.0,1.0,2.0,-5.0,0.0,0.0,3.0,1.0355536937713623
287,32.0,-1.0,-18.0,-9734.0,3483.0,7790.0,-10044.0,-2.0,-1.0,-2.0,-3.0,-2.0,-2.0,-2.0,0.0,1.0401496887207031
288,23.0,0.0,-19.0,-9737.0,3479.0,7789.0,-10044.0,-2.0,-1.0,-2.0,-3.0,-2.0,-2.0,-2.0,0.0,1.05625581741333
289,23.0,0.0,-19.0,-9737.0,3479.0,7789.0,-10044.0,0.0,2.0,-2.0,-5.0,1.0,0.0,0.0,0.0,1.058091163635254
290,23.0,0.0,-19.0,-9737.0,3479.0,7789.0,-10044.0,0.0,0.0,-1.0,1.0,-2.0,-4.0,-1.0,1.0,1.0602459907531738
291,11.0,2.0,-28.0,-9739.0,3477.0,7789.0,-10041.0,0.0,0.0,-1.0,1.0,-2.0,-4.0,-1.0,1.0,1.0712268352508545
292,11.0,2.0,-28.0,-9739.0,3477.0,7789.0,-10041.0,0.0,-3.0,0.0,-3.0,-4.0,-3.0,-2.0,0.0,1.074280023574829
293,11.0,2.0,-28.0,-9739.0,3477.0,7789.0,-10041.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,1.0781774520874023
294,16.0,-1.0,-21.0,-9741.0,3475.0,7789.0,-10040.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,1.0938446521759033
295,16.0,-1.0,-21.0,-9741.0,3475.0,7789.0,-10040.0,2.0,-1.0,0.0,0.0,1.0,-1.0,-2.0,0.0,1.0970585346221924
296,16.0,-1.0,-21.0,-9741.0,3475.0,7789.0,-10040.0,-1.0,-2.0,-1.0,-3.0,-3.0,-1.0,0.0,-3.0,1.101128101348877
297,12.0,1.0,-24.0,-9743.0,3473.0,7789.0,-10039.0,-1.0,-2.0,-1.0,-3.0,-3.0,-1.0,0.0,-3.0,1.1163160800933838
298,12.0,1.0,-24.0,-9743.0,3473.0,7789.0,-10039.0,-1.0,-4.0,-1.0,0.0,-1.0,-2.0,0.0,-3.0,1.118100881576538
299,12.0,1.0,-24.0,-9743.0,3473.0,7789.0,-10039.0,1.0,-2.0,-1.0,1.0,5.0,1.0,-3.0,0.0,1.1198809146881104
300,8.0,-4.0,-18.0,-9744.0,3472.0,7789.0,-10039.0,1.0,-2.0,-1.0,1.0,5.0,1.0,-3.0,0.0,1.13093900680542
301,8.0,-4.0,-18.0,-9744.0,3472.0,7789.0,-10039.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.1339600086212158
302,8.0,-4.0,-18.0,-9744.0,3472.0,7789.0,-10039.0,-1.0,1.0,-1.0,1.0,3.0,-2.0,1.0,-2.0,1.1404125690460205
303,17.0,-1.0,-23.0,-9746.0,3471.0,7789.0,-10037.0,-1.0,1.0,-1.0,1.0,3.0,-2.0,1.0,-2.0,1.1530628204345703
304,17.0,-1.0,-23.0,-9746.0,3471.0,7789.0,-10037.0,-4.0,0.0,-3.0,-2.0,2.0,4.0,-2.0,-1.0,1.1549296379089355
305,17.0,-1.0,-23.0,-9746.0,3471.0,7789.0,-10037.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,1.0,0.0,1.1608960628509521
306,25.0,12.0,-15.0,-9748.0,3470.0,7786.0,-10038.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,1.0,0.0,1.1770429611206055
307,25.0,12.0,-15.0,-9748.0,3470.0,7786.0,-10038.0,-1.0,1.0,-1.0,-1.0,0.0,-3.0,-1.0,-3.0,1.2025806903839111
308,25.0,12.0,-15.0,-9748.0,3470.0,7786.0,-10038.0,0.0,0.0,1.0,-2.0,-8.0,-2.0,-2.0,0.0,1.2068030834197998
309,22.0,30.0,-30.0,-9754.0,3469.0,7783.0,-10034.0,0.0,0.0,1.0,-2.0,-8.0,-2.0,-2.0,0.0,1.2107574939727783
310,22.0,30.0,-30.0,-9754.0,3469.0,7783.0,-10034.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,1.212953805923462
311,22.0,30.0,-30.0,-9754.0,3469.0,7783.0,-10034.0,-2.0,0.0,1.0,-2.0,0.0,0.0,-1.0,-2.0,1.214672327041626
312,-66.0,45.0,5.0,-9754.0,3481.0,7791.0,-10024.0,-2.0,0.0,1.0,-2.0,0.0,0.0,-1.0,-2.0,1.2163918018341064
313,-66.0,45.0,5.0,-9754.0,3481.0,7791.0,-10024.0,0.0,0.0,-1.0,-1.0,-2.0,-4.0,-2.0,-2.0,1.218233346939087
314,-66.0,45.0,5.0,-9754.0,3481.0,7791.0,-10024.0,-2.0,-3.0,-1.0,0.0,-1.0,-3.0,-3.0,-3.0,1.2199461460113525
315,-149.0,20.0,62.0,-9745.0,3501.0,7806.0,-10015.0,-2.0,-3.0,-1.0,0.0,-1.0,-3.0,-3.0,-3.0,1.2354240417480469
316,-149.0,20.0,62.0,-9745.0,3501.0,7806.0,-10015.0,-2.0,3.0,-1.0,1.0,-2.0,11.0,-3.0,-3.0,1.2434883117675781
317,-149.0,20.0,62.0,-9745.0,3501.0,7806.0,-10015.0,-1.0,-2.0,-2.0,0.0,-1.0,3.0,5.0,0.0,1.2452168464660645
318,-200.0,24.0,130.0,-9722.0,3541.0,7821.0,-10011.0,-1.0,-2.0,-2.0,0.0,-1.0,3.0,5.0,0.0,1.2506465911865234
319,-200.0,24.0,130.0,-9722.0,3541.0,7821.0,-10011.0,1.0,0.0,1.0,-2.0,-1.0,-2.0,2.0,3.0,1.2524464130401611
320,-200.0,24.0,130.0,-9722.0,3541.0,7821.0,-10011.0,1.0,0.0,-1.0,-2.0,-3.0,7.0,-3.0,-3.0,1.2576656341552734
321,60.0,89.0,177.0,-9706.0,3568.0,7802.0,-10031.0,1.0,0.0,-1.0,-2.0,-3.0,7.0,-3.0,-3.0,1.2746334075927734
322,60.0,89.0,177.0,-9706.0,3568.0,7802.0,-10031.0,0.0,-1.0,0.0,0.0,-2.0,9.0,0.0,1.0,1.278374433517456
323,60.0,89.0,177.0,-9706.0,3568.0,7802.0,-10031.0,2.0,0.0,-2.0,-1.0,-4.0,-20.0,3.0,2.0,1.281933307647705
324,205.0,143.0,238.0,-9698.0,3582.0,7765.0,-10062.0,2.0,0.0,-2.0,-1.0,-4.0,-20.0,3.0,2.0,1.296483039855957
325,205.0,143.0,238.0,-9698.0,3582.0,7765.0,-10062.0,1.0,-1.0,-2.0,2.0,4.0,12.0,12.0,2.0,1.2984154224395752
326,205.0,143.0,238.0,-9698.0,3582.0,7765.0,-10062.0,0.0,-1.0,5.0,-6.0,-4.0,3.0,-4.0,-3.0,1.3014864921569824
327,320.0,249.0,413.0,-9685.0,3608.0,7702.0,-10114.0,0.0,-1.0,5.0,-6.0,-4.0,3.0,-4.0,-3.0,1.3109033107757568
328,320.0,249.0,413.0,-9685.0,3608.0,7702.0,-10114.0,-1.0,-4.0,-1.0,11.0,0.0,-4.0,-1.0,-2.0,1.3190953731536865
329,320.0,249.0,413.0,-9685.0,3608.0,7702.0,-10114.0,1.0,-1.0,-11.0,0.0,4.0,-16.0,-5.0,2.0,1.3219811916351318
330,361.0,380.0,602.0,-9666.0,3655.0,7615.0,-10182.0,1.0,-1.0,-11.0,0.0,4.0,-16.0,-5.0,2.0,1.3335587978363037
331,361.0,380.0,602.0,-9666.0,3655.0,7615.0,-10182.0,-2.0,0.0,21.0,1.0,-1.0,-12.0,-9.0,-2.0,1.3362939357757568
332,361.0,380.0,602.0,-9666.0,3655.0,7615.0,-10182.0,-2.0,0.0,12.0,-4.0,-7.0,-13.0,-12.0,-4.0,1.340954303741455
333,565.0,421.0,763.0,-9634.0,3708.0,7487.0,-10287.0,-2.0,0.0,12.0,-4.0,-7.0,-13.0,-12.0,-4.0,1.3573424816131592
