,Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
335,-70.0,26.0,-150.0,-8184.0,4647.0,5857.0,-12065.0,0.0,-3.0,3.0,13.0,2.0,1.0,-10.0,1.0,1.6589670181274414
336,-70.0,26.0,-150.0,-8184.0,4647.0,5857.0,-12065.0,-6.0,-3.0,0.0,5.0,1.0,-1.0,1.0,0.0,1.6721031665802002
337,8.0,37.0,-132.0,-8202.0,4646.0,5858.0,-12053.0,-6.0,-3.0,0.0,5.0,1.0,-1.0,1.0,0.0,1.67496657371521
338,8.0,37.0,-132.0,-8202.0,4646.0,5858.0,-12053.0,0.0,-1.0,0.0,-6.0,-1.0,-2.0,2.0,0.0,1.679607629776001
339,8.0,37.0,-132.0,-8202.0,4646.0,5858.0,-12053.0,-4.0,0.0,2.0,-9.0,1.0,0.0,-3.0,3.0,1.6876745223999023
340,-23.0,16.0,-106.0,-8214.0,4647.0,5865.0,-12041.0,-4.0,0.0,2.0,-9.0,1.0,0.0,-3.0,3.0,1.6938469409942627
341,-23.0,16.0,-106.0,-8214.0,4647.0,5865.0,-12041.0,-8.0,1.0,4.0,5.0,-1.0,1.0,5.0,-4.0,1.702448844909668
342,-23.0,16.0,-106.0,-8214.0,4647.0,5865.0,-12041.0,0.0,-2.0,1.0,8.0,1.0,-3.0,-23.0,4.0,1.7099385261535645
343,-16.0,12.0,-98.0,-8227.0,4643.0,5870.0,-12031.0,0.0,-2.0,1.0,8.0,1.0,-3.0,-23.0,4.0,1.7170441150665283
344,-16.0,12.0,-98.0,-8227.0,4643.0,5870.0,-12031.0,5.0,-1.0,-1.0,10.0,2.0,3.0,17.0,9.0,1.7188482284545898
345,-16.0,12.0,-98.0,-8227.0,4643.0,5870.0,-12031.0,-18.0,-2.0,-1.0,3.0,0.0,4.0,16.0,7.0,1.7322378158569336
346,-1.0,38.0,-66.0,-8239.0,4643.0,5867.0,-12025.0,-18.0,-2.0,-1.0,3.0,0.0,4.0,16.0,7.0,1.735290765762329
347,-1.0,38.0,-66.0,-8239.0,4643.0,5867.0,-12025.0,-1.0,3.0,2.0,6.0,-1.0,2.0,3.0,-9.0,1.7398772239685059
348,-1.0,38.0,-66.0,-8239.0,4643.0,5867.0,-12025.0,5.0,0.0,0.0,1.0,-1.0,-2.0,3.0,-4.0,1.7475721836090088
349,27.0,45.0,-51.0,-8247.0,4647.0,5853.0,-12024.0,5.0,0.0,0.0,1.0,-1.0,-2.0,3.0,-4.0,1.7544910907745361
350,27.0,45.0,-51.0,-8247.0,4647.0,5853.0,-12024.0,-6.0,-4.0,1.0,-5.0,-3.0,-7.0,-8.0,-5.0,1.7620208263397217
351,27.0,45.0,-51.0,-8247.0,4647.0,5853.0,-12024.0,0.0,0.0,-2.0,-4.0,0.0,-2.0,5.0,0.0,1.7687873840332031
352,-6.0,18.0,-52.0,-8255.0,4646.0,5850.0,-12020.0,0.0,0.0,-2.0,-4.0,0.0,-2.0,5.0,0.0,1.7769479751586914
353,-6.0,18.0,-52.0,-8255.0,4646.0,5850.0,-12020.0,3.0,-2.0,3.0,7.0,-1.0,0.0,-6.0,0.0,1.7787225246429443
354,-6.0,18.0,-52.0,-8255.0,4646.0,5850.0,-12020.0,0.0,-7.0,-12.0,-12.0,0.0,4.0,-8.0,1.0,1.791980266571045
355,30.0,-32.0,-43.0,-8260.0,4635.0,5851.0,-12021.0,0.0,-7.0,-12.0,-12.0,0.0,4.0,-8.0,1.0,1.7937273979187012
356,30.0,-32.0,-43.0,-8260.0,4635.0,5851.0,-12021.0,-1.0,1.0,3.0,-4.0,-3.0,1.0,15.0,-4.0,1.79915452003479
357,30.0,-32.0,-43.0,-8260.0,4635.0,5851.0,-12021.0,8.0,-1.0,-2.0,7.0,0.0,2.0,13.0,10.0,1.814488410949707
358,149.0,-55.0,-52.0,-8272.0,4611.0,5836.0,-12029.0,8.0,-1.0,-2.0,7.0,0.0,2.0,13.0,10.0,1.8162038326263428
359,149.0,-55.0,-52.0,-8272.0,4611.0,5836.0,-12029.0,13.0,4.0,0.0,10.0,3.0,20.0,78.0,32.0,1.821570634841919
360,149.0,-55.0,-52.0,-8272.0,4611.0,5836.0,-12029.0,8.0,1.0,3.0,1.0,-3.0,1.0,-6.0,-1.0,1.8290808200836182
361,154.0,-68.0,-41.0,-8281.0,4583.0,5822.0,-12040.0,8.0,1.0,3.0,1.0,-3.0,1.0,-6.0,-1.0,1.8370270729064941
362,154.0,-68.0,-41.0,-8281.0,4583.0,5822.0,-12040.0,3.0,-1.0,-8.0,-4.0,-1.0,-10.0,-32.0,-11.0,1.8388071060180664
363,154.0,-68.0,-41.0,-8281.0,4583.0,5822.0,-12040.0,1.0,0.0,2.0,7.0,1.0,-2.0,-23.0,-8.0,1.8521921634674072
364,167.0,-75.0,-58.0,-8291.0,4557.0,5802.0,-12053.0,1.0,0.0,2.0,7.0,1.0,-2.0,-23.0,-8.0,1.8539931774139404
365,167.0,-75.0,-58.0,-8291.0,4557.0,5802.0,-12053.0,-5.0,1.0,10.0,-1.0,-4.0,-11.0,-18.0,-6.0,1.8670616149902344
366,167.0,-75.0,-58.0,-8291.0,4557.0,5802.0,-12053.0,-7.0,1.0,-1.0,-6.0,-4.0,-4.0,-12.0,-8.0,1.869842767715454
367,105.0,-85.0,-46.0,-8296.0,4536.0,5796.0,-12060.0,-7.0,1.0,-1.0,-6.0,-4.0,-4.0,-12.0,-8.0,1.8735854625701904
368,105.0,-85.0,-46.0,-8296.0,4536.0,5796.0,-12060.0,-5.0,-2.0,-1.0,10.0,1.0,-2.0,-19.0,-2.0,1.8903403282165527
369,105.0,-85.0,-46.0,-8296.0,4536.0,5796.0,-12060.0,0.0,0.0,3.0,-10.0,-2.0,0.0,6.0,0.0,1.893326759338379
370,100.0,-127.0,-51.0,-8299.0,4508.0,5800.0,-12067.0,0.0,0.0,3.0,-10.0,-2.0,0.0,6.0,0.0,1.8980810642242432
371,100.0,-127.0,-51.0,-8299.0,4508.0,5800.0,-12067.0,-2.0,-4.0,-6.0,-2.0,1.0,-1.0,-3.0,-3.0,1.9012010097503662
372,100.0,-127.0,-51.0,-8299.0,4508.0,5800.0,-12067.0,-3.0,-1.0,-1.0,0.0,1.0,-5.0,-1.0,-3.0,1.9128358364105225
373,173.0,-131.0,-59.0,-8307.0,4471.0,5799.0,-12076.0,-3.0,-1.0,-1.0,0.0,1.0,-5.0,-1.0,-3.0,1.9204778671264648
374,173.0,-131.0,-59.0,-8307.0,4471.0,5799.0,-12076.0,-8.0,-4.0,-4.0,-7.0,-4.0,-11.0,-57.0,-16.0,1.9236838817596436
375,173.0,-131.0,-59.0,-8307.0,4471.0,5799.0,-12076.0,13.0,-4.0,2.0,0.0,1.0,0.0,-19.0,3.0,1.9260568618774414
376,240.0,-140.0,-54.0,-8317.0,4427.0,5786.0,-12091.0,13.0,-4.0,2.0,0.0,1.0,0.0,-19.0,3.0,1.934363603591919
377,240.0,-140.0,-54.0,-8317.0,4427.0,5786.0,-12091.0,6.0,-1.0,3.0,-2.0,0.0,1.0,-5.0,1.0,1.9414455890655518
378,240.0,-140.0,-54.0,-8317.0,4427.0,5786.0,-12091.0,4.0,0.0,4.0,9.0,-3.0,-5.0,3.0,-2.0,1.949172019958496
379,147.0,-121.0,-39.0,-8319.0,4401.0,5780.0,-12102.0,4.0,0.0,4.0,9.0,-3.0,-5.0,3.0,-2.0,1.957998275756836
380,147.0,-121.0,-39.0,-8319.0,4401.0,5780.0,-12102.0,-5.0,-5.0,-2.0,-1.0,0.0,1.0,8.0,-1.0,1.9608643054962158
381,147.0,-121.0,-39.0,-8319.0,4401.0,5780.0,-12102.0,-16.0,-1.0,-4.0,-3.0,-1.0,-1.0,16.0,-4.0,1.9719161987304688
382,103.0,-98.0,-43.0,-8321.0,4383.0,5779.0,-12108.0,-16.0,-1.0,-4.0,-3.0,-1.0,-1.0,16.0,-4.0,1.9749691486358643
383,103.0,-98.0,-43.0,-8321.0,4383.0,5779.0,-12108.0,0.0,3.0,-5.0,-2.0,2.0,3.0,13.0,4.0,1.9799542427062988
384,103.0,-98.0,-43.0,-8321.0,4383.0,5779.0,-12108.0,-6.0,-4.0,-3.0,7.0,-1.0,-1.0,-11.0,-3.0,1.986551284790039
385,54.0,-66.0,-32.0,-8322.0,4370.0,5783.0,-12110.0,-6.0,-4.0,-3.0,7.0,-1.0,-1.0,-11.0,-3.0,1.9939868450164795
386,54.0,-66.0,-32.0,-8322.0,4370.0,5783.0,-12110.0,-6.0,-3.0,-1.0,0.0,-2.0,-3.0,1.0,-14.0,2.0017294883728027
387,54.0,-66.0,-32.0,-8322.0,4370.0,5783.0,-12110.0,2.0,-1.0,-1.0,0.0,-1.0,1.0,7.0,0.0,2.0094382762908936
388,42.0,-49.0,-41.0,-8324.0,4361.0,5787.0,-12110.0,2.0,-1.0,-1.0,0.0,-1.0,1.0,7.0,0.0,2.017515182495117
389,42.0,-49.0,-41.0,-8324.0,4361.0,5787.0,-12110.0,1.0,0.0,-3.0,17.0,0.0,1.0,-4.0,-3.0,2.0251102447509766
390,42.0,-49.0,-41.0,-8324.0,4361.0,5787.0,-12110.0,-2.0,2.0,1.0,9.0,2.0,-1.0,-1.0,0.0,2.032754898071289
391,69.0,-23.0,-56.0,-8333.0,4349.0,5786.0,-12108.0,-2.0,2.0,1.0,9.0,2.0,-1.0,-1.0,0.0,2.0358543395996094
392,69.0,-23.0,-56.0,-8333.0,4349.0,5786.0,-12108.0,-2.0,3.0,-2.0,-2.0,-3.0,0.0,-4.0,3.0,2.0389552116394043
393,69.0,-23.0,-56.0,-8333.0,4349.0,5786.0,-12108.0,-3.0,-2.0,0.0,5.0,1.0,-2.0,-2.0,-1.0,2.0464556217193604
394,25.0,-10.0,-55.0,-8340.0,4344.0,5787.0,-12105.0,-3.0,-2.0,0.0,5.0,1.0,-2.0,-2.0,-1.0,2.0539886951446533
395,25.0,-10.0,-55.0,-8340.0,4344.0,5787.0,-12105.0,9.0,2.0,-2.0,-15.0,1.0,0.0,6.0,6.0,2.062455415725708
396,25.0,-10.0,-55.0,-8340.0,4344.0,5787.0,-12105.0,20.0,-2.0,-3.0,-10.0,-2.0,0.0,-3.0,3.0,2.0699853897094727
397,-19.0,5.0,-56.0,-8347.0,4343.0,5793.0,-12098.0,20.0,-2.0,-3.0,-10.0,-2.0,0.0,-3.0,3.0,2.0764617919921875
398,-19.0,5.0,-56.0,-8347.0,4343.0,5793.0,-12098.0,6.0,1.0,-4.0,-7.0,2.0,-1.0,5.0,3.0,2.084097385406494
399,-19.0,5.0,-56.0,-8347.0,4343.0,5793.0,-12098.0,2.0,-2.0,0.0,-10.0,-2.0,-2.0,18.0,3.0,2.0926918983459473
400,-83.0,33.0,-38.0,-8349.0,4355.0,5803.0,-12087.0,2.0,-2.0,0.0,-10.0,-2.0,-2.0,18.0,3.0,2.095571994781494
401,-83.0,33.0,-38.0,-8349.0,4355.0,5803.0,-12087.0,-4.0,-2.0,2.0,10.0,1.0,-4.0,-5.0,-1.0,2.0988359451293945
402,-83.0,33.0,-38.0,-8349.0,4355.0,5803.0,-12087.0,-9.0,-3.0,-3.0,-7.0,-1.0,3.0,30.0,-3.0,2.1064438819885254
403,26.0,55.0,-45.0,-8358.0,4360.0,5795.0,-12083.0,-9.0,-3.0,-3.0,-7.0,-1.0,3.0,30.0,-3.0,2.114816665649414
404,26.0,55.0,-45.0,-8358.0,4360.0,5795.0,-12083.0,-7.0,-6.0,-5.0,-8.0,-2.0,-5.0,-32.0,-5.0,2.1304962635040283
405,26.0,55.0,-45.0,-8358.0,4360.0,5795.0,-12083.0,-5.0,3.0,-3.0,4.0,0.0,-2.0,-11.0,-5.0,2.1388256549835205
406,39.0,52.0,-54.0,-8369.0,4362.0,5787.0,-12078.0,-5.0,3.0,-3.0,4.0,0.0,-2.0,-11.0,-5.0,2.144482135772705
407,39.0,52.0,-54.0,-8369.0,4362.0,5787.0,-12078.0,-1.0,0.0,2.0,6.0,2.0,2.0,4.0,2.0,2.1462576389312744
408,39.0,52.0,-54.0,-8369.0,4362.0,5787.0,-12078.0,-4.0,1.0,-6.0,-2.0,1.0,0.0,-7.0,-4.0,2.1518473625183105
409,36.0,35.0,-44.0,-8379.0,4361.0,5781.0,-12075.0,-4.0,1.0,-6.0,-2.0,1.0,0.0,-7.0,-4.0,2.1535754203796387
410,36.0,35.0,-44.0,-8379.0,4361.0,5781.0,-12075.0,-2.0,-3.0,1.0,-8.0,-3.0,-1.0,14.0,-2.0,2.158980369567871
411,36.0,35.0,-44.0,-8379.0,4361.0,5781.0,-12075.0,-3.0,1.0,3.0,4.0,-1.0,6.0,31.0,3.0,2.174619436264038
412,47.0,22.0,-37.0,-8387.0,4357.0,5774.0,-12074.0,-3.0,1.0,3.0,4.0,-1.0,6.0,31.0,3.0,2.1766695976257324
413,47.0,22.0,-37.0,-8387.0,4357.0,5774.0,-12074.0,1.0,-4.0,-2.0,11.0,0.0,0.0,16.0,2.0,2.182237148284912
414,47.0,22.0,-37.0,-8387.0,4357.0,5774.0,-12074.0,-2.0,-1.0,-6.0,2.0,4.0,5.0,-12.0,4.0,2.189546823501587
415,27.0,0.0,-28.0,-8392.0,4353.0,5769.0,-12074.0,-2.0,-1.0,-6.0,2.0,4.0,5.0,-12.0,4.0,2.1970608234405518
416,27.0,0.0,-28.0,-8392.0,4353.0,5769.0,-12074.0,-13.0,-4.0,-4.0,7.0,-4.0,-6.0,-7.0,-15.0,2.2048110961914062
417,27.0,0.0,-28.0,-8392.0,4353.0,5769.0,-12074.0,-2.0,-2.0,6.0,10.0,-4.0,-8.0,-18.0,-3.0,2.212965965270996
418,67.0,-1.0,-26.0,-8399.0,4346.0,5759.0,-12077.0,-2.0,-2.0,6.0,10.0,-4.0,-8.0,-18.0,-3.0,2.2160756587982178
419,67.0,-1.0,-26.0,-8399.0,4346.0,5759.0,-12077.0,-1.0,0.0,3.0,-1.0,2.0,1.0,-19.0,1.0,2.218369245529175
420,67.0,-1.0,-26.0,-8399.0,4346.0,5759.0,-12077.0,-3.0,-1.0,2.0,-9.0,-7.0,-3.0,-3.0,-3.0,2.2263741493225098
421,156.0,-7.0,-53.0,-8412.0,4329.0,5738.0,-12084.0,-3.0,-1.0,2.0,-9.0,-7.0,-3.0,-3.0,-3.0,2.2433090209960938
422,156.0,-7.0,-53.0,-8412.0,4329.0,5738.0,-12084.0,3.0,4.0,1.0,-2.0,2.0,9.0,7.0,14.0,2.246896982192993
423,156.0,-7.0,-53.0,-8412.0,4329.0,5738.0,-12084.0,7.0,1.0,-16.0,-21.0,-2.0,0.0,9.0,4.0,2.2577357292175293
424,131.0,-34.0,-64.0,-8424.0,4309.0,5726.0,-12089.0,7.0,1.0,-16.0,-21.0,-2.0,0.0,9.0,4.0,2.2596375942230225
425,131.0,-34.0,-64.0,-8424.0,4309.0,5726.0,-12089.0,0.0,1.0,0.0,2.0,-1.0,7.0,44.0,5.0,2.264188528060913
426,131.0,-34.0,-64.0,-8424.0,4309.0,5726.0,-12089.0,14.0,0.0,-6.0,7.0,3.0,3.0,-4.0,10.0,2.2719979286193848
427,110.0,-46.0,-53.0,-8433.0,4290.0,5717.0,-12093.0,14.0,0.0,-6.0,7.0,3.0,3.0,-4.0,10.0,2.2737228870391846
428,110.0,-46.0,-53.0,-8433.0,4290.0,5717.0,-12093.0,-5.0,-1.0,4.0,-11.0,-1.0,1.0,30.0,-8.0,2.2877743244171143
429,110.0,-46.0,-53.0,-8433.0,4290.0,5717.0,-12093.0,1.0,0.0,0.0,9.0,1.0,-2.0,2.0,-2.0,2.2905662059783936
430,145.0,-53.0,-72.0,-8445.0,4266.0,5704.0,-12099.0,1.0,0.0,0.0,9.0,1.0,-2.0,2.0,-2.0,2.294524669647217
431,145.0,-53.0,-72.0,-8445.0,4266.0,5704.0,-12099.0,2.0,-1.0,3.0,13.0,0.0,-2.0,-11.0,0.0,2.3018381595611572
432,145.0,-53.0,-72.0,-8445.0,4266.0,5704.0,-12099.0,-5.0,-3.0,4.0,3.0,1.0,-6.0,-25.0,-6.0,2.308837652206421
433,162.0,-69.0,-69.0,-8457.0,4240.0,5692.0,-12106.0,-5.0,-3.0,4.0,3.0,1.0,-6.0,-25.0,-6.0,2.316225051879883
434,162.0,-69.0,-69.0,-8457.0,4240.0,5692.0,-12106.0,1.0,12.0,3.0,5.0,4.0,11.0,37.0,8.0,2.332402229309082
435,162.0,-69.0,-69.0,-8457.0,4240.0,5692.0,-12106.0,-21.0,-2.0,-9.0,-22.0,0.0,-1.0,-15.0,-9.0,2.3356895446777344
436,146.0,-90.0,-69.0,-8467.0,4211.0,5685.0,-12112.0,-21.0,-2.0,-9.0,-22.0,0.0,-1.0,-15.0,-9.0,2.3407304286956787
437,146.0,-90.0,-69.0,-8467.0,4211.0,5685.0,-12112.0,-2.0,1.0,6.0,-6.0,-3.0,-8.0,-23.0,-4.0,2.3441736698150635
438,146.0,-90.0,-69.0,-8467.0,4211.0,5685.0,-12112.0,4.0,1.0,5.0,2.0,5.0,3.0,-9.0,1.0,2.346534252166748
439,135.0,-102.0,-42.0,-8472.0,4183.0,5679.0,-12121.0,4.0,1.0,5.0,2.0,5.0,3.0,-9.0,1.0,2.3540101051330566
440,135.0,-102.0,-42.0,-8472.0,4183.0,5679.0,-12121.0,-15.0,-3.0,-8.0,-7.0,-3.0,-6.0,-14.0,-3.0,2.361602783203125
441,135.0,-102.0,-42.0,-8472.0,4183.0,5679.0,-12121.0,-35.0,-3.0,-6.0,-1.0,-5.0,-6.0,-12.0,-20.0,2.3700811862945557
442,161.0,-113.0,-26.0,-8475.0,4153.0,5669.0,-12134.0,-35.0,-3.0,-6.0,-1.0,-5.0,-6.0,-12.0,-20.0,2.377525568008423
443,161.0,-113.0,-26.0,-8475.0,4153.0,5669.0,-12134.0,16.0,-4.0,0.0,4.0,2.0,2.0,3.0,10.0,2.3849377632141113
444,161.0,-113.0,-26.0,-8475.0,4153.0,5669.0,-12134.0,8.0,1.0,-2.0,9.0,-4.0,-3.0,3.0,4.0,2.391617774963379
445,153.0,-104.0,-1.0,-8475.0,4126.0,5660.0,-12147.0,8.0,1.0,-2.0,9.0,-4.0,-3.0,3.0,4.0,2.399794578552246
446,153.0,-104.0,-1.0,-8475.0,4126.0,5660.0,-12147.0,2.0,-4.0,-17.0,-17.0,-4.0,-3.0,-18.0,-9.0,2.4027082920074463
447,153.0,-104.0,-1.0,-8475.0,4126.0,5660.0,-12147.0,2.0,-4.0,-11.0,-6.0,-4.0,-12.0,-33.0,-9.0,2.407029151916504
448,213.0,-121.0,-4.0,-8475.0,4095.0,5644.0,-12165.0,2.0,-4.0,-11.0,-6.0,-4.0,-12.0,-33.0,-9.0,2.41416335105896
449,213.0,-121.0,-4.0,-8475.0,4095.0,5644.0,-12165.0,28.0,-4.0,-10.0,6.0,-2.0,-11.0,-57.0,0.0,2.4214084148406982
450,213.0,-121.0,-4.0,-8475.0,4095.0,5644.0,-12165.0,5.0,5.0,10.0,12.0,-3.0,-7.0,-14.0,0.0,2.429333448410034
451,243.0,-116.0,-7.0,-8480.0,4057.0,5624.0,-12184.0,5.0,5.0,10.0,12.0,-3.0,-7.0,-14.0,0.0,2.437082052230835
452,243.0,-116.0,-7.0,-8480.0,4057.0,5624.0,-12184.0,-1.0,3.0,8.0,-9.0,1.0,-1.0,-6.0,-1.0,2.4448282718658447
453,243.0,-116.0,-7.0,-8480.0,4057.0,5624.0,-12184.0,-2.0,-5.0,3.0,9.0,-1.0,2.0,17.0,2.0,2.452291250228882
454,204.0,-75.0,-29.0,-8487.0,4029.0,5603.0,-12198.0,-2.0,-5.0,3.0,9.0,-1.0,2.0,17.0,2.0,2.460491180419922
455,204.0,-75.0,-29.0,-8487.0,4029.0,5603.0,-12198.0,-19.0,-2.0,3.0,38.0,5.0,3.0,13.0,2.0,2.463679075241089
456,204.0,-75.0,-29.0,-8487.0,4029.0,5603.0,-12198.0,5.0,0.0,9.0,3.0,1.0,7.0,13.0,6.0,2.4766995906829834
457,64.0,-72.0,-38.0,-8489.0,4013.0,5604.0,-12201.0,5.0,0.0,9.0,3.0,1.0,7.0,13.0,6.0,2.482992649078369
458,64.0,-72.0,-38.0,-8489.0,4013.0,5604.0,-12201.0,-2.0,-2.0,0.0,-2.0,-9.0,-3.0,10.0,0.0,2.4862124919891357
459,64.0,-72.0,-38.0,-8489.0,4013.0,5604.0,-12201.0,1.0,-4.0,7.0,12.0,-1.0,1.0,3.0,0.0,2.4890313148498535
460,5.0,-57.0,-28.0,-8488.0,4007.0,5617.0,-12198.0,1.0,-4.0,7.0,12.0,-1.0,1.0,3.0,0.0,2.4965240955352783
461,5.0,-57.0,-28.0,-8488.0,4007.0,5617.0,-12198.0,-4.0,-2.0,5.0,-12.0,-4.0,-3.0,0.0,-5.0,2.5039689540863037
462,5.0,-57.0,-28.0,-8488.0,4007.0,5617.0,-12198.0,0.0,-1.0,0.0,-3.0,0.0,1.0,10.0,0.0,2.5120465755462646
463,46.0,-32.0,-53.0,-8494.0,3997.0,5624.0,-12194.0,0.0,-1.0,0.0,-3.0,0.0,1.0,10.0,0.0,2.520282030105591
464,46.0,-32.0,-53.0,-8494.0,3997.0,5624.0,-12194.0,-4.0,-3.0,-4.0,-7.0,1.0,-1.0,2.0,-1.0,2.523710012435913
465,46.0,-32.0,-53.0,-8494.0,3997.0,5624.0,-12194.0,4.0,-2.0,4.0,-7.0,0.0,-2.0,-7.0,-4.0,2.535496473312378
466,-1.0,3.0,-76.0,-8504.0,3994.0,5630.0,-12185.0,4.0,-2.0,4.0,-7.0,0.0,-2.0,-7.0,-4.0,2.5427944660186768
467,-1.0,3.0,-76.0,-8504.0,3994.0,5630.0,-12185.0,3.0,4.0,0.0,6.0,4.0,4.0,2.0,5.0,2.5458109378814697
468,-1.0,3.0,-76.0,-8504.0,3994.0,5630.0,-12185.0,-7.0,0.0,-4.0,-11.0,-5.0,4.0,7.0,2.0,2.5489866733551025
469,-84.0,22.0,-74.0,-8510.0,4004.0,5645.0,-12171.0,-7.0,0.0,-4.0,-11.0,-5.0,4.0,7.0,2.0,2.556474447250366
470,-84.0,22.0,-74.0,-8510.0,4004.0,5645.0,-12171.0,1.0,-7.0,-3.0,-19.0,-6.0,-6.0,-2.0,-3.0,2.572437047958374
471,-84.0,22.0,-74.0,-8510.0,4004.0,5645.0,-12171.0,0.0,0.0,-8.0,-23.0,-2.0,6.0,9.0,4.0,2.5757980346679688
472,-63.0,30.0,-75.0,-8518.0,4012.0,5653.0,-12159.0,0.0,0.0,-8.0,-23.0,-2.0,6.0,9.0,4.0,2.5819554328918457
473,-63.0,30.0,-75.0,-8518.0,4012.0,5653.0,-12159.0,0.0,3.0,-2.0,-2.0,-2.0,-4.0,-7.0,-4.0,2.5864429473876953
474,-63.0,30.0,-75.0,-8518.0,4012.0,5653.0,-12159.0,9.0,-7.0,-5.0,-7.0,-3.0,-5.0,-1.0,0.0,2.602745294570923
475,-103.0,50.0,-104.0,-8529.0,4023.0,5669.0,-12140.0,9.0,-7.0,-5.0,-7.0,-3.0,-5.0,-1.0,0.0,2.604478359222412
476,-103.0,50.0,-104.0,-8529.0,4023.0,5669.0,-12140.0,-19.0,-3.0,-4.0,-15.0,-1.0,-1.0,2.0,-5.0,2.607703447341919
477,-103.0,50.0,-104.0,-8529.0,4023.0,5669.0,-12140.0,6.0,3.0,-5.0,-8.0,-1.0,-1.0,4.0,4.0,2.6107735633850098
478,-71.0,76.0,-113.0,-8546.0,4032.0,5676.0,-12122.0,6.0,3.0,-5.0,-8.0,-1.0,-1.0,4.0,4.0,2.6170642375946045
479,-71.0,76.0,-113.0,-8546.0,4032.0,5676.0,-12122.0,2.0,4.0,0.0,4.0,0.0,-1.0,-7.0,-2.0,2.624168872833252
480,-71.0,76.0,-113.0,-8546.0,4032.0,5676.0,-12122.0,-7.0,0.0,0.0,5.0,-1.0,-3.0,-2.0,-2.0,2.6398696899414062
481,-49.0,74.0,-134.0,-8567.0,4037.0,5679.0,-12104.0,-7.0,0.0,0.0,5.0,-1.0,-3.0,-2.0,-2.0,2.6430823802948
482,-49.0,74.0,-134.0,-8567.0,4037.0,5679.0,-12104.0,0.0,-4.0,-3.0,-2.0,-2.0,-1.0,0.0,-2.0,2.6476891040802
483,-49.0,74.0,-134.0,-8567.0,4037.0,5679.0,-12104.0,8.0,2.0,1.0,5.0,1.0,0.0,6.0,-1.0,2.655799150466919
484,-41.0,47.0,-129.0,-8585.0,4040.0,5684.0,-12088.0,8.0,2.0,1.0,5.0,1.0,0.0,6.0,-1.0,2.658285140991211
485,-41.0,47.0,-129.0,-8585.0,4040.0,5684.0,-12088.0,-20.0,-8.0,2.0,15.0,3.0,2.0,-3.0,-3.0,2.6615216732025146
486,-41.0,47.0,-129.0,-8585.0,4040.0,5684.0,-12088.0,1.0,-1.0,4.0,9.0,-2.0,-3.0,-12.0,-5.0,2.6689300537109375
487,10.0,5.0,-113.0,-8599.0,4035.0,5683.0,-12080.0,1.0,-1.0,4.0,9.0,-2.0,-3.0,-12.0,-5.0,2.676245927810669
488,10.0,5.0,-113.0,-8599.0,4035.0,5683.0,-12080.0,3.0,-2.0,-1.0,-5.0,-5.0,0.0,5.0,0.0,2.6841001510620117
489,10.0,5.0,-113.0,-8599.0,4035.0,5683.0,-12080.0,5.0,-2.0,0.0,8.0,3.0,0.0,10.0,0.0,2.6914072036743164
490,64.0,-31.0,-112.0,-8615.0,4018.0,5680.0,-12076.0,5.0,-2.0,0.0,8.0,3.0,0.0,10.0,0.0,2.699744701385498
491,64.0,-31.0,-112.0,-8615.0,4018.0,5680.0,-12076.0,15.0,3.0,-5.0,-7.0,1.0,2.0,5.0,7.0,2.702861785888672
492,64.0,-31.0,-112.0,-8615.0,4018.0,5680.0,-12076.0,2.0,1.0,4.0,15.0,0.0,0.0,-3.0,2.0,2.715411901473999
493,79.0,-27.0,-112.0,-8632.0,3999.0,5676.0,-12072.0,2.0,1.0,4.0,15.0,0.0,0.0,-3.0,2.0,2.7187018394470215
494,79.0,-27.0,-112.0,-8632.0,3999.0,5676.0,-12072.0,11.0,3.0,-9.0,-28.0,-5.0,1.0,1.0,3.0,2.722165107727051
495,79.0,-27.0,-112.0,-8632.0,3999.0,5676.0,-12072.0,-11.0,-4.0,-3.0,-15.0,2.0,-1.0,-7.0,-4.0,2.7295916080474854
496,44.0,-25.0,-118.0,-8646.0,3987.0,5678.0,-12065.0,-11.0,-4.0,-3.0,-15.0,2.0,-1.0,-7.0,-4.0,2.7364301681518555
497,44.0,-25.0,-118.0,-8646.0,3987.0,5678.0,-12065.0,-5.0,-1.0,3.0,6.0,-1.0,-3.0,-5.0,-4.0,2.7439067363739014
498,44.0,-25.0,-118.0,-8646.0,3987.0,5678.0,-12065.0,-4.0,2.0,1.0,14.0,2.0,-1.0,-9.0,-2.0,2.7511627674102783
499,38.0,-28.0,-112.0,-8660.0,3974.0,5681.0,-12057.0,-4.0,2.0,1.0,14.0,2.0,-1.0,-9.0,-2.0,2.759159803390503
500,38.0,-28.0,-112.0,-8660.0,3974.0,5681.0,-12057.0,-2.0,-7.0,-9.0,-4.0,4.0,0.0,-12.0,1.0,2.7671260833740234
501,38.0,-28.0,-112.0,-8660.0,3974.0,5681.0,-12057.0,-6.0,-1.0,-2.0,-7.0,0.0,4.0,7.0,2.0,2.775156259536743
502,20.0,-25.0,-102.0,-8672.0,3965.0,5689.0,-12048.0,-6.0,-1.0,-2.0,-7.0,0.0,4.0,7.0,2.0,2.778169631958008
